,Player Name,Goals/90min,Assists/90min,Yel/90min,Red/90min,SpG,PS%,Rating,Tackles,Inter,Fouls (def),Offsides,Clear,DrB (def),Blocks,DrB (off),Fouled (off),Off (off),Disp (off),KeyP,AvgP,Crosses,LongB,ThrB,OutOfBox,SixYardBox,PenaltyArea,Playing_Nature,Vertical Position,Horizontal Position
15195,Numan Curuksu,0.12,0.0,0.24,0.0,0.8,74.6,6.72,0.8,2.0,1.1,0.4,5.7,0.5,0.8,0.2,0.7,0.0,0.1,0.2,29.0,0.0,1.4,0.0,0.0,0.0,0.8,Defensive,Back,Center
15197,Tortol Lumanza Lembi,0.0,0.22,0.22,0.0,0.8,80.1,6.68,1.1,1.3,0.9,0.0,0.4,0.6,0.1,1.3,1.1,0.0,0.9,0.7,29.0,0.2,2.3,0.1,0.6,0.0,0.2,Defensive,Mid,Center
15199,Anil Karaer,0.0,0.0,0.12,0.06,0.5,75.9,6.64,1.4,1.3,0.9,0.4,4.7,0.6,0.4,0.1,0.8,0.0,0.2,0.2,27.4,0.1,2.8,0.0,0.1,0.0,0.4,Defensive,Back,Center
15200,Lawal,0.0,0.0,0.3,0.0,0.8,77.6,6.63,1.8,1.0,2.1,0.0,1.4,0.9,0.2,1.1,1.8,0.0,1.3,0.6,37.5,0.1,3.9,0.0,0.6,0.0,0.2,Defensive,Mid,Center
15201,Luiz Carlos,0.0,0.0,0.0,0.0,0.1,79.2,6.55,1.6,1.3,0.9,0.0,1.9,1.1,0.3,0.3,1.3,0.0,0.5,0.1,20.7,0.1,2.1,0.0,0.1,0.0,0.0,Defensive,Back,Right
15202,Souleymane Doukara,0.49,0.31,0.18,0.0,1.8,76.9,7.05,0.8,0.2,1.4,0.0,0.6,0.3,0.1,1.6,1.1,0.9,1.6,1.0,17.4,0.2,0.2,0.0,0.4,0.1,1.2,Attacking,Forward,Center
15203,Muhammed Bayir,0.0,0.0,0.2,0.0,0.0,77.1,6.53,1.5,0.7,0.5,0.2,2.2,0.5,0.1,0.6,0.2,0.0,0.7,0.6,32.1,0.3,1.5,0.0,0.0,0.0,0.0,Defensive,Back,Right
15204,Andreas Maxso,0.06,0.0,0.18,0.0,0.4,85.9,6.5,0.6,1.3,0.7,0.3,4.6,0.0,0.6,0.1,0.2,0.0,0.1,0.2,25.2,0.0,1.3,0.0,0.0,0.1,0.3,Defensive,Back,Center
15205,Sokol Cikalleshi,0.48,0.06,0.06,0.0,2.0,74.8,6.47,0.3,0.1,1.1,0.0,0.6,0.3,0.0,0.9,0.9,0.5,2.1,0.4,13.8,0.1,0.3,0.0,0.7,0.0,1.3,Attacking,Forward,Center
15208,Avdija Vrsajevic,0.0,0.04,0.22,0.0,0.4,78.5,6.42,1.3,1.8,1.0,0.2,1.8,0.7,0.2,0.5,0.5,0.1,0.7,0.3,25.5,0.4,1.2,0.0,0.2,0.0,0.2,Defensive,Back,Right
15210,Koray Altinay,0.0,0.0,1.0,0.0,0.5,83.0,6.3,3.0,0.0,2.0,0.5,1.5,2.0,0.5,0.5,1.0,0.0,0.5,0.5,50.0,0.0,2.0,0.0,0.0,0.0,0.5,Defensive,Mid,Center
15215,Thievy,0.3,0.0,0.22,0.04,1.5,80.6,6.78,1.3,0.6,1.7,0.0,0.1,1.1,0.0,2.1,2.4,0.2,2.2,0.8,24.8,0.3,0.1,0.0,0.3,0.0,1.1,Attacking,Mid,Right
15220,Stephane Sessegnon,0.19,0.15,0.11,0.0,1.7,79.6,7.07,0.6,0.2,0.8,0.0,0.3,0.6,0.1,2.5,2.0,0.0,1.5,1.8,34.1,1.1,2.2,0.1,1.0,0.1,0.6,Attacking,Mid,Center
15222,Sergei Politsevich,0.0,0.0,0.39,0.0,0.7,75.9,6.87,1.1,2.2,1.0,0.4,6.7,0.5,0.6,0.2,0.7,0.0,0.1,0.1,35.7,0.0,3.8,0.0,0.2,0.0,0.5,Defensive,Back,Center
15223,Alper Uludag,0.19,0.0,0.47,0.0,0.4,77.3,6.87,2.0,1.4,0.8,0.6,2.5,0.9,0.3,0.5,1.1,0.0,0.4,0.4,29.2,0.3,1.6,0.0,0.1,0.1,0.2,Defensive,Back,Center
15224,Ahmet Oguz,0.04,0.04,0.36,0.04,0.8,68.4,6.8,2.6,1.8,1.6,0.2,3.6,1.4,0.3,0.6,1.8,0.0,0.7,0.7,31.1,0.3,2.3,0.1,0.7,0.0,0.1,Defensive,Back,Right
15225,Mehmet Tas,0.0,0.0,0.94,0.0,0.5,75.5,6.77,1.5,2.0,1.5,0.0,0.0,1.5,0.5,1.5,1.5,0.0,0.0,0.5,24.5,0.0,0.5,0.0,0.5,0.0,0.0,Defensive,Mid,Center
15226,Aleksandar Scekic,0.09,0.04,0.31,0.04,0.6,79.8,6.73,1.7,2.3,2.0,0.0,1.8,1.1,0.3,0.1,0.3,0.0,0.3,0.4,34.1,0.0,0.8,0.0,0.2,0.0,0.4,Defensive,Mid,Center
15227,Petar Skuletic,0.57,0.16,0.05,0.05,1.8,61.8,6.7,0.3,0.1,1.3,0.0,0.8,0.5,0.1,0.5,1.0,0.5,1.5,0.7,16.5,0.0,0.3,0.0,0.4,0.1,1.3,Attacking,Forward,Center
15228,Serdar Ozkan,0.31,0.15,0.15,0.0,0.8,76.8,6.69,0.7,0.6,0.5,0.0,0.2,0.6,0.0,1.5,1.8,0.2,0.9,1.0,18.1,0.2,0.9,0.0,0.1,0.0,0.7,Attacking,Mid,Left
15230,Florentin Pogba,0.0,0.0,0.29,0.0,0.1,80.9,6.44,1.1,1.3,0.5,0.2,2.8,0.4,0.3,0.6,0.5,0.2,0.3,0.2,33.1,0.2,3.2,0.0,0.0,0.1,0.0,Defensive,Back,Center
15231,Ugur Ciftci,0.07,0.07,0.25,0.0,0.5,69.1,6.63,1.8,1.6,2.0,0.4,2.3,0.8,0.1,0.8,0.5,0.1,1.1,0.7,29.4,0.7,1.3,0.0,0.3,0.0,0.1,Defensive,Back,Left
15233,Jailton,0.33,0.08,0.65,0.0,1.3,71.2,6.61,1.4,0.4,1.1,0.0,0.4,0.7,0.1,0.8,1.5,0.4,1.4,0.4,13.3,0.2,0.1,0.0,0.4,0.2,0.7,Attacking,Mid,Right
15234,Zeki Yavru,0.0,0.0,0.27,0.05,1.1,71.1,6.61,2.0,1.4,2.1,0.1,2.0,0.6,0.3,0.5,1.1,0.0,0.8,0.6,29.8,0.4,2.0,0.0,0.8,0.0,0.3,Defensive,Back,Right
15235,Ousmane N Diaye,0.0,0.0,0.3,0.0,0.3,70.3,6.6,0.7,1.5,0.7,0.2,5.1,0.5,0.7,0.2,0.5,0.0,0.0,0.2,26.6,0.0,3.0,0.0,0.0,0.0,0.3,Defensive,Back,Center
15238,Luccas Claro,0.0,0.0,0.31,0.0,0.3,72.3,6.5,1.0,1.9,1.1,0.9,3.8,0.3,0.4,0.1,0.7,0.0,0.1,0.0,35.2,0.0,2.9,0.0,0.0,0.1,0.2,Defensive,Back,Center
15240,Ahmet Ilhan Ozek,0.21,0.21,0.14,0.0,0.9,66.5,6.44,0.6,0.8,0.8,0.0,1.0,0.7,0.0,0.2,1.0,0.4,0.5,0.7,13.8,0.4,0.3,0.0,0.2,0.1,0.7,Attacking,Mid,Right
15242,Abdul Khalili,0.09,0.05,0.23,0.0,0.8,82.1,6.38,0.6,0.8,1.4,0.0,0.5,1.3,0.1,0.4,1.0,0.0,0.8,0.8,29.8,0.6,1.5,0.0,0.6,0.0,0.2,Neutral,Mid,Center
15249,Dany Nounkeu,0.0,0.0,0.3,0.06,0.6,79.9,6.92,2.6,2.2,1.0,1.0,4.2,0.8,0.5,0.1,0.6,0.1,0.4,0.1,45.0,0.0,4.0,0.0,0.1,0.0,0.5,Defensive,Back,Center
15250,Gabriel Torje,0.31,0.15,0.15,0.0,2.0,68.5,6.72,0.9,0.2,1.2,0.0,0.3,0.5,0.1,0.9,1.7,0.7,1.6,1.9,27.7,1.6,1.2,0.1,1.3,0.1,0.7,Attacking,Mid,Right
15251,Baris Basdas,0.0,0.0,0.63,0.0,0.3,79.9,6.72,2.0,1.3,1.3,0.7,3.7,0.7,0.7,0.2,0.9,0.1,0.3,0.4,32.9,0.1,2.2,0.0,0.1,0.0,0.2,Defensive,Back,Center
15253,Mustapha Yatabare,0.42,0.0,0.21,0.0,2.3,67.5,6.57,0.4,0.0,1.8,0.1,0.8,0.5,0.1,0.3,1.4,0.8,1.3,0.5,18.5,0.1,0.4,0.0,0.5,0.3,1.6,Attacking,Forward,Center
15254,Paul Papp,0.0,0.0,0.21,0.07,0.5,75.9,6.51,1.8,1.6,1.2,0.4,2.1,1.0,0.2,0.2,0.8,0.2,0.4,0.8,34.6,0.3,1.4,0.0,0.2,0.1,0.2,Defensive,Back,Left
15255,Kerim Zengin,0.0,0.0,0.0,0.0,0.3,73.0,6.54,2.3,1.8,0.9,0.5,1.9,1.1,0.1,0.0,1.1,0.0,0.6,0.3,23.2,0.2,1.2,0.0,0.1,0.0,0.2,Defensive,Back,Right
15256,Ceyhun Gulselam,0.04,0.08,0.44,0.04,1.1,75.3,6.73,2.4,1.3,2.5,0.0,1.2,2.3,0.3,0.6,1.4,0.0,0.6,0.9,40.8,0.1,1.7,0.0,0.6,0.0,0.4,Defensive,Mid,Center
15259,Hakan Aslantas,0.0,0.0,0.26,0.0,0.1,75.9,6.44,3.1,1.6,1.3,0.4,2.8,1.6,0.2,0.8,1.6,0.0,1.2,0.5,37.9,0.4,2.1,0.0,0.0,0.0,0.1,Defensive,Back,Right
15260,Hamidou Traore,0.0,0.0,0.62,0.0,0.9,81.9,6.43,2.0,0.6,2.1,0.0,0.4,1.4,0.1,1.6,0.9,0.0,1.1,0.4,29.1,0.1,1.9,0.0,0.8,0.0,0.1,Defensive,Mid,Center
15261,Valerica Gaman,0.0,0.0,0.34,0.0,0.2,82.9,6.46,1.4,1.3,0.8,1.3,4.8,0.6,0.9,0.0,0.3,0.0,0.1,0.0,40.3,0.0,3.9,0.0,0.0,0.0,0.2,Defensive,Back,Center
15262,Tayyib Talha Sanuc,0.0,0.0,0.32,0.0,0.0,88.8,6.42,1.8,1.4,0.9,0.5,3.8,0.3,1.0,0.5,0.4,0.0,0.4,0.2,34.8,0.0,2.5,0.0,0.0,0.0,0.0,Defensive,Back,Center
15263,Cristian Tanase,0.08,0.08,0.59,0.0,1.5,78.9,6.34,0.9,0.3,1.6,0.0,0.3,0.6,0.1,0.7,1.1,0.1,0.5,0.8,35.1,0.3,2.7,0.1,1.0,0.1,0.4,Attacking,Mid,Center
15265,Evgen Seleznyov,0.54,0.0,0.27,0.0,1.7,79.2,6.62,0.4,0.3,1.8,0.0,0.7,0.6,0.0,0.9,1.7,1.1,1.3,0.7,17.0,0.2,0.5,0.0,0.3,0.2,1.2,Attacking,Forward,Center
15266,Osman Celik,0.0,0.0,0.41,0.0,0.6,79.2,6.3,1.6,1.5,1.3,0.2,0.9,1.2,0.2,1.1,1.7,0.0,1.0,0.3,31.3,0.1,2.2,0.0,0.4,0.0,0.2,Neutral,Mid,Center
15268,Ferhat Gorgulu,0.0,0.0,0.2,0.0,0.3,80.3,6.29,1.7,2.0,0.7,0.7,3.3,0.5,0.3,0.0,1.7,0.0,0.3,0.7,35.5,0.0,2.7,0.0,0.0,0.0,0.3,Defensive,Back,Center
15271,Olafur Ingi Skulason,0.08,0.0,0.32,0.0,0.3,83.5,6.28,1.4,1.3,1.3,0.2,1.1,0.9,0.2,0.3,0.9,0.0,0.9,0.1,36.8,0.0,1.7,0.0,0.1,0.0,0.1,Defensive,Mid,Center
15272,Ishak Dogan,0.0,0.0,0.28,0.0,0.8,77.1,6.28,1.2,0.8,1.1,0.2,2.3,0.6,0.2,0.3,0.9,0.1,0.4,1.0,30.4,0.8,1.8,0.0,0.6,0.0,0.2,Defensive,Back,Left
15276,Luis Ibanez,0.0,0.1,0.31,0.1,1.1,74.4,6.19,1.0,1.3,0.9,0.1,1.0,1.2,0.2,0.6,1.6,0.1,0.8,1.1,29.7,0.9,1.8,0.0,0.8,0.0,0.3,Defensive,Back,Left
15277,Ergin Keles,0.08,0.0,0.16,0.0,1.4,81.7,6.15,0.7,0.1,1.1,0.0,0.9,0.3,0.0,0.5,1.5,0.4,2.2,0.6,21.8,0.0,0.4,0.0,0.4,0.1,0.9,Attacking,Forward,Center
15278,Alican Karadag,0.0,0.0,0.22,0.0,0.9,83.8,6.13,1.1,0.6,1.0,0.0,0.4,1.9,0.3,0.3,0.7,0.0,0.3,0.4,18.6,0.0,1.3,0.1,0.6,0.0,0.3,Neutral,Mid,Center
15283,Anton Kravchenko,0.19,0.0,0.57,0.0,0.5,77.9,6.04,1.5,1.6,0.8,0.5,5.4,1.4,0.9,0.1,0.4,0.1,0.1,0.1,37.9,0.0,3.0,0.0,0.1,0.1,0.3,Defensive,Back,Center
15285,Cem Ozdemir,0.2,0.0,0.41,0.0,0.6,82.6,5.9,1.0,1.0,1.3,0.0,0.3,1.3,0.1,0.9,0.3,0.0,0.8,0.5,34.5,0.0,2.0,0.0,0.6,0.0,0.0,Neutral,Mid,Center
15313,Souleymane Doukara,0.49,0.31,0.18,0.0,1.8,76.9,7.05,0.8,0.2,1.4,0.0,0.6,0.3,0.1,1.6,1.1,0.9,1.6,1.0,17.4,0.2,0.2,0.0,0.4,0.1,1.2,Attacking,Forward,Center
15314,Samir Nasri,0.25,0.13,0.13,0.0,1.5,87.1,7.25,0.8,0.6,0.9,0.0,0.4,1.1,0.0,2.1,1.1,0.0,2.0,3.0,63.1,1.8,1.9,0.4,0.6,0.0,0.9,Attacking,Mid,Center
15315,Maicon,0.18,0.11,0.26,0.04,1.1,71.5,6.94,2.4,0.6,2.2,0.0,1.2,1.1,0.1,0.7,1.7,0.8,1.0,1.4,26.1,0.6,0.3,0.1,0.4,0.1,0.6,Attacking,Mid,Right
15316,Samuel Eto o,0.51,0.17,0.09,0.0,1.7,77.7,6.92,0.5,0.2,0.7,0.0,0.4,0.2,0.1,1.1,1.2,0.2,1.3,1.0,23.4,0.0,1.0,0.1,0.6,0.3,0.9,Attacking,Forward,Center
15317,Hakan Ozmert,0.0,0.0,0.55,0.0,0.7,81.5,6.72,2.7,0.8,1.7,0.0,0.5,1.3,0.2,1.7,1.3,0.0,1.5,0.6,35.3,0.2,2.9,0.0,0.7,0.0,0.1,Defensive,Mid,Center
15318,Charles,0.07,0.03,0.41,0.0,1.3,85.7,6.85,3.1,1.6,2.6,0.0,1.2,2.1,0.4,0.9,2.2,0.0,1.3,0.8,45.2,0.1,3.8,0.0,1.0,0.0,0.3,Defensive,Mid,Center
15319,Diego Angelo,0.03,0.0,0.24,0.0,0.9,77.3,6.83,1.7,2.0,0.6,0.5,5.8,0.8,0.5,0.3,0.5,0.1,0.2,0.3,54.0,0.0,6.4,0.0,0.5,0.1,0.3,Defensive,Back,Center
15320,Johan Djourou,0.06,0.0,0.18,0.0,0.2,88.7,6.77,0.9,1.9,0.7,1.0,4.3,0.4,0.7,0.2,0.4,0.0,0.2,0.2,37.8,0.0,3.6,0.0,0.0,0.0,0.2,Defensive,Back,Center
15321,William Vainqueur,0.0,0.0,0.46,0.0,0.4,92.3,6.76,1.9,1.3,1.4,0.1,0.4,1.3,0.2,2.1,1.3,0.0,1.6,0.6,44.3,0.1,2.0,0.0,0.4,0.0,0.1,Defensive,Mid,Center
15322,Nazim Sangare,0.0,0.0,0.43,0.0,0.7,71.6,6.73,2.0,2.1,0.6,0.2,2.4,1.3,0.3,1.1,2.3,0.1,0.8,0.6,23.9,0.3,1.6,0.0,0.3,0.0,0.4,Defensive,Back,Right
15323,Sakib Aytac,0.0,0.14,0.21,0.0,0.6,81.4,6.7,1.7,1.3,1.2,0.1,2.3,0.7,0.1,0.8,0.7,0.0,1.1,0.6,28.9,0.4,1.6,0.0,0.3,0.0,0.3,Defensive,Back,Left
15324,Zeki Yildirim,0.0,0.0,0.95,0.0,0.4,84.9,6.61,2.2,1.4,3.0,0.0,0.8,1.2,0.2,0.4,1.6,0.0,0.8,0.2,30.4,0.0,2.2,0.0,0.4,0.0,0.0,Defensive,Mid,Center
15327,Ondrej Celustka,0.0,0.0,0.07,0.03,0.6,74.2,6.46,1.1,1.4,0.9,0.3,3.7,0.5,0.5,0.1,0.6,0.1,0.3,0.6,36.6,0.4,1.8,0.0,0.1,0.1,0.3,Defensive,Back,Right
15330,Salih Dursun,0.0,0.0,0.33,0.0,0.3,80.2,6.4,2.0,1.3,2.5,0.3,2.5,0.8,0.5,0.3,0.3,0.0,0.3,0.0,30.3,0.0,3.5,0.0,0.0,0.0,0.3,Defensive,Back,Center
15333,Musa Nizam,0.0,0.0,0.94,0.0,0.5,77.7,6.36,0.4,1.4,1.1,0.3,1.3,0.1,0.1,0.4,1.3,0.0,0.4,0.2,15.7,0.2,0.4,0.0,0.4,0.0,0.1,Defensive,Back,Left
15338,Chico,0.0,0.0,0.29,0.0,0.0,86.9,6.2,0.7,0.7,0.6,0.3,2.3,0.4,0.5,0.1,0.2,0.0,0.1,0.1,26.2,0.0,2.4,0.0,0.0,0.0,0.0,Defensive,Back,Center
15339,Danilo,0.16,0.32,0.63,0.0,0.3,82.7,6.19,0.5,0.3,1.2,0.0,0.1,0.3,0.0,0.5,0.2,0.2,1.2,0.5,15.2,0.4,0.1,0.1,0.1,0.0,0.2,Attacking,Mid,Center
15341,Stephane Sessegnon,0.19,0.15,0.11,0.0,1.7,79.6,7.07,0.6,0.2,0.8,0.0,0.3,0.6,0.1,2.5,2.0,0.0,1.5,1.8,34.1,1.1,2.2,0.1,1.0,0.1,0.6,Attacking,Mid,Center
15343,Sergei Politsevich,0.0,0.0,0.39,0.0,0.7,75.9,6.87,1.1,2.2,1.0,0.4,6.7,0.5,0.6,0.2,0.7,0.0,0.1,0.1,35.7,0.0,3.8,0.0,0.2,0.0,0.5,Defensive,Back,Center
15344,Alper Uludag,0.19,0.0,0.47,0.0,0.4,77.3,6.87,2.0,1.4,0.8,0.6,2.5,0.9,0.3,0.5,1.1,0.0,0.4,0.4,29.2,0.3,1.6,0.0,0.1,0.1,0.2,Defensive,Back,Center
15345,Ahmet Oguz,0.04,0.04,0.36,0.04,0.8,68.4,6.8,2.6,1.8,1.6,0.2,3.6,1.4,0.3,0.6,1.8,0.0,0.7,0.7,31.1,0.3,2.3,0.1,0.7,0.0,0.1,Defensive,Back,Right
15346,Mehmet Tas,0.0,0.0,0.94,0.0,0.5,75.5,6.77,1.5,2.0,1.5,0.0,0.0,1.5,0.5,1.5,1.5,0.0,0.0,0.5,24.5,0.0,0.5,0.0,0.5,0.0,0.0,Defensive,Mid,Center
15347,Aleksandar Scekic,0.09,0.04,0.31,0.04,0.6,79.8,6.73,1.7,2.3,2.0,0.0,1.8,1.1,0.3,0.1,0.3,0.0,0.3,0.4,34.1,0.0,0.8,0.0,0.2,0.0,0.4,Defensive,Mid,Center
15348,Petar Skuletic,0.57,0.16,0.05,0.05,1.8,61.8,6.7,0.3,0.1,1.3,0.0,0.8,0.5,0.1,0.5,1.0,0.5,1.5,0.7,16.5,0.0,0.3,0.0,0.4,0.1,1.3,Attacking,Forward,Center
15349,Serdar Ozkan,0.31,0.15,0.15,0.0,0.8,76.8,6.69,0.7,0.6,0.5,0.0,0.2,0.6,0.0,1.5,1.8,0.2,0.9,1.0,18.1,0.2,0.9,0.0,0.1,0.0,0.7,Attacking,Mid,Left
15351,Florentin Pogba,0.0,0.0,0.29,0.0,0.1,80.9,6.44,1.1,1.3,0.5,0.2,2.8,0.4,0.3,0.6,0.5,0.2,0.3,0.2,33.1,0.2,3.2,0.0,0.0,0.1,0.0,Defensive,Back,Center
15352,Ugur Ciftci,0.07,0.07,0.25,0.0,0.5,69.1,6.63,1.8,1.6,2.0,0.4,2.3,0.8,0.1,0.8,0.5,0.1,1.1,0.7,29.4,0.7,1.3,0.0,0.3,0.0,0.1,Defensive,Back,Left
15354,Jailton,0.33,0.08,0.65,0.0,1.3,71.2,6.61,1.4,0.4,1.1,0.0,0.4,0.7,0.1,0.8,1.5,0.4,1.4,0.4,13.3,0.2,0.1,0.0,0.4,0.2,0.7,Attacking,Mid,Right
15355,Zeki Yavru,0.0,0.0,0.27,0.05,1.1,71.1,6.61,2.0,1.4,2.1,0.1,2.0,0.6,0.3,0.5,1.1,0.0,0.8,0.6,29.8,0.4,2.0,0.0,0.8,0.0,0.3,Defensive,Back,Right
15356,Ousmane N Diaye,0.0,0.0,0.3,0.0,0.3,70.3,6.6,0.7,1.5,0.7,0.2,5.1,0.5,0.7,0.2,0.5,0.0,0.0,0.2,26.6,0.0,3.0,0.0,0.0,0.0,0.3,Defensive,Back,Center
15359,Luccas Claro,0.0,0.0,0.31,0.0,0.3,72.3,6.5,1.0,1.9,1.1,0.9,3.8,0.3,0.4,0.1,0.7,0.0,0.1,0.0,35.2,0.0,2.9,0.0,0.0,0.1,0.2,Defensive,Back,Center
15361,Ahmet Ilhan Ozek,0.21,0.21,0.14,0.0,0.9,66.5,6.44,0.6,0.8,0.8,0.0,1.0,0.7,0.0,0.2,1.0,0.4,0.5,0.7,13.8,0.4,0.3,0.0,0.2,0.1,0.7,Attacking,Mid,Right
15363,Abdul Khalili,0.09,0.05,0.23,0.0,0.8,82.1,6.38,0.6,0.8,1.4,0.0,0.5,1.3,0.1,0.4,1.0,0.0,0.8,0.8,29.8,0.6,1.5,0.0,0.6,0.0,0.2,Neutral,Mid,Center
15370,Deniz Turuc,0.3,0.2,0.34,0.0,1.6,80.8,6.93,0.9,0.5,1.5,0.0,0.2,0.9,0.0,2.0,2.3,0.1,2.5,1.7,36.6,1.6,2.1,0.0,1.1,0.0,0.5,Attacking,Mid,Center
15371,Stephane Badji,0.1,0.14,0.14,0.03,0.5,87.7,6.87,2.6,1.0,1.0,0.0,0.8,1.0,0.2,0.5,1.0,0.0,0.7,1.0,61.3,0.2,5.4,0.0,0.4,0.0,0.1,Defensive,Mid,Center
15372,Atila Turan,0.04,0.04,0.09,0.0,0.6,78.5,6.81,2.3,1.5,1.2,0.3,2.3,0.5,0.1,0.5,0.6,0.0,0.5,0.5,37.2,0.4,1.9,0.0,0.6,0.0,0.0,Defensive,Back,Left
15373,Ryan Mendes,0.3,0.15,0.15,0.0,1.3,80.5,6.79,1.4,0.7,1.5,0.0,0.1,1.2,0.1,2.2,1.0,0.1,2.2,0.8,26.6,0.5,0.8,0.0,0.5,0.0,0.8,Attacking,Mid,Left
15375,Jean Armel Kana Biyik,0.04,0.04,0.11,0.04,0.4,79.5,6.69,1.4,1.5,0.5,0.7,4.0,0.5,0.3,0.3,0.7,0.0,0.1,0.2,40.5,0.1,3.1,0.0,0.1,0.1,0.2,Defensive,Back,Center
15376,Erkan Kas,0.0,0.16,0.31,0.0,0.0,78.7,6.65,0.5,1.3,0.6,0.5,1.5,0.8,0.4,1.0,0.9,0.0,0.8,0.6,28.8,0.4,1.5,0.0,0.0,0.0,0.0,Defensive,Back,Left
15377,Olexandr Kucher,0.0,0.05,0.25,0.0,0.0,87.1,6.62,0.8,2.0,0.8,0.6,3.7,0.9,0.6,0.0,0.6,0.0,0.0,0.0,50.4,0.0,5.0,0.0,0.0,0.0,0.0,Defensive,Back,Center
15378,Tiago Lopes,0.0,0.04,0.3,0.08,0.2,74.4,6.56,1.9,1.5,1.5,0.3,2.0,1.1,0.2,1.3,1.1,0.0,0.8,0.5,38.3,0.6,1.9,0.0,0.0,0.0,0.2,Defensive,Back,Right
15379,Samil Cinaz,0.0,0.04,0.44,0.0,1.1,80.6,6.53,1.8,1.0,1.6,0.1,1.8,1.3,0.3,0.3,0.9,0.0,0.5,0.3,47.6,0.0,2.5,0.1,0.6,0.1,0.3,Defensive,Mid,Center
15383,Cristian Sapunaru,0.0,0.0,0.24,0.04,0.4,81.3,6.41,1.2,1.1,1.0,0.4,2.5,0.7,0.6,0.3,0.9,0.0,0.3,0.2,44.3,0.0,3.8,0.0,0.2,0.0,0.1,Defensive,Back,Center
15385,Fernando Boldrin,0.23,0.06,0.23,0.0,1.0,86.5,6.37,0.9,0.3,1.1,0.0,0.1,0.5,0.0,0.6,1.1,0.1,1.2,0.7,28.3,0.2,1.1,0.0,0.6,0.0,0.4,Attacking,Mid,Center
15388,Levent Gulen,0.11,0.0,0.11,0.0,0.5,82.4,6.37,0.9,0.8,1.0,0.6,2.8,0.3,0.5,0.1,0.6,0.0,0.2,0.2,28.8,0.1,1.0,0.0,0.0,0.1,0.5,Defensive,Back,Center
15516,Moussa Sow,0.99,0.0,0.28,0.0,0.9,73.7,6.59,0.5,0.3,0.5,0.0,0.2,0.3,0.1,0.0,1.0,0.7,0.5,0.4,12.5,0.1,0.2,0.0,0.1,0.2,0.6,Attacking,Forward,Center
15752,Cristian Rodriguez,3.0,0.0,0.0,0.0,0.0,66.7,6.35,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.5,22.5,0.0,0.5,0.0,0.0,0.0,0.0,Neutral,Mid,Left
15755,Guillermo Varela,0.0,0.0,0.0,0.0,0.0,93.7,6.97,2.5,0.5,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,47.5,0.5,2.0,0.0,0.0,0.0,0.0,Defensive,Back,Right
15776,Sebastian Blanco,0.39,0.24,0.24,0.0,2.2,75.3,7.44,1.0,0.5,1.2,0.0,0.5,1.0,0.2,2.2,1.4,0.1,1.5,1.9,43.0,0.5,3.2,0.2,0.8,0.1,1.3,Attacking,Mid,Center
15778,Diego Valeri,0.63,0.16,0.16,0.0,2.8,77.2,7.19,1.5,0.2,0.8,0.0,0.2,1.3,0.0,1.2,1.3,0.6,2.0,2.2,40.5,1.4,1.8,0.1,1.2,0.1,1.5,Attacking,Mid,Center
15779,Diego Chara,0.0,0.0,0.5,0.0,0.1,89.5,7.06,2.4,1.6,2.4,0.0,1.4,1.4,0.9,1.4,1.9,0.0,0.7,0.6,47.5,0.2,3.5,0.1,0.0,0.0,0.1,Neutral,Mid,Center
15780,Zarek Valentin,0.0,0.0,0.08,0.0,0.4,81.0,6.97,2.5,2.2,0.5,0.3,2.5,0.6,0.4,0.5,0.4,0.0,0.5,0.7,37.6,0.3,2.5,0.0,0.4,0.0,0.0,Defensive,Back,Left
15781,Julio Cascante,0.0,0.0,0.0,0.0,0.6,91.5,6.95,1.4,1.6,0.8,0.4,5.0,0.2,0.6,0.4,0.4,0.0,0.0,0.2,28.4,0.0,3.0,0.0,0.0,0.0,0.6,Defensive,Back,Center
15783,Bill Poni Tuiloma,0.2,0.0,0.0,0.0,0.8,79.0,6.91,1.0,1.5,0.5,0.5,4.7,0.5,1.2,0.5,0.7,0.0,0.0,0.2,23.8,0.0,2.3,0.0,0.0,0.0,0.8,Defensive,Back,Center
15784,Alvas Powell,0.12,0.12,0.0,0.0,0.9,64.5,6.91,2.8,1.0,0.9,0.1,2.9,1.8,0.1,1.2,0.4,0.0,1.6,0.2,26.0,0.3,2.0,0.0,0.0,0.3,0.6,Defensive,Back,Right
15785,Larrys Mabiala,0.08,0.08,0.31,0.0,0.5,82.0,6.91,1.2,2.2,1.3,0.6,6.1,0.5,0.5,0.2,0.4,0.0,0.2,0.2,36.8,0.0,4.5,0.0,0.0,0.0,0.5,Defensive,Back,Center
15786,Liam Ridgewell,0.0,0.0,0.39,0.0,0.2,80.1,6.86,0.7,2.2,0.2,0.5,2.8,0.5,1.5,0.2,1.2,0.0,0.0,0.5,33.5,0.0,5.3,0.2,0.0,0.0,0.2,Defensive,Back,Center
15787,Fanendo Adi,0.45,0.23,0.0,0.0,1.8,75.5,6.75,0.3,0.2,0.7,0.0,0.8,0.3,0.2,0.8,1.3,0.8,1.3,0.9,16.3,0.2,0.3,0.0,0.2,0.2,1.4,Attacking,Forward,Center
